CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV;RDID
852;3;5179;L;7;0;;;11009;1806;332;;
852;3;4601;L;7;0;;;11009;5480;332;;
852;3;50022;L;1;3;1114;;11011;10713;336;;
852;3;51791;L;5;0;;7617;11012;10644;3189;;
852;3;50651;L;1;3;5202;;11024;4545;2;;
852;3;50306;L;1;3;3619;;11032;11478;7;;
852;3;50337;L;1;3;3723;;11033;11680;7;;
852;3;50282;L;1;3;3503;;11046;3556;2;;
852;3;51214;L;1;3;8444;;11054;11056;20;;
852;3;51508;L;5;0;;2640;11058;9587;3179;;
852;3;51896;L;5;0;;9266;11059;4367;3198;;
852;3;51653;L;5;0;;4075;11060;3337;3180;;
852;3;50210;L;1;3;3114;;11076;11066;15;;
852;3;50214;L;1;3;3119;;11082;604;15;;
852;3;50212;L;1;3;3118;;11083;11073;2;;
852;3;50211;L;1;3;3116;;11086;1890;15;;
852;3;50342;L;1;2;38;;11109;8785;2;;
852;3;50774;L;1;3;5817;;11111;10761;214;;
852;3;52059;L;5;0;;11298;11112;9815;3199;;
852;3;50035;L;1;3;1128;;11121;11167;13;;
852;3;50243;L;1;3;3229;;11132;4223;2;;
852;3;50123;L;1;3;2415;;11134;10138;12;;
852;3;5217;L;7;0;;;11152;1806;1072;;
852;3;4639;L;7;0;;;11152;5480;2133;;
852;3;50027;L;1;3;1119;;11162;11122;13;;
852;3;50007;L;1;3;1011;;11163;11193;278;;
852;3;4789;L;7;0;;;11165;1806;69;;
852;3;4219;L;7;0;;;11165;3719;69;;
852;3;51117;L;1;3;8136;;11169;3489;2;;
852;3;51120;L;1;3;8139;;11170;11190;13;;
852;3;51119;L;1;3;8138;;11172;726;13;;
852;3;4785;L;7;0;;;11179;1806;34;;
852;3;4215;L;7;0;;;11179;3719;34;;
852;3;51105;L;1;3;8109;;11180;11185;34;;
852;3;4781;L;7;0;;;11182;1806;34;;
852;3;4211;L;7;0;;;11182;3719;34;;
852;3;51112;L;1;3;8135;;11184;4800;13;;
852;3;50713;L;1;3;5503;;11188;937;5;;
852;3;50714;L;1;3;5504;;11189;941;5;;
852;3;50685;L;1;3;5406;;11195;11196;5;;
852;3;50595;L;1;3;4901;;11199;1200;2;;
852;3;52063;L;5;0;;11527;11200;647;3198;;
852;3;51681;L;5;0;;4367;11200;9266;3198;;
852;3;51620;L;5;0;;3861;11200;12194;3198;;
852;3;51797;L;5;0;;7708;11206;6858;3199;;
852;3;50486;L;1;3;4411;;11209;11210;6;;
852;3;51452;L;5;0;;1932;11221;12029;3197;;
852;3;51694;L;5;0;;4495;11222;3886;3195;;
852;3;51691;L;5;0;;4481;11222;5091;3195;;
852;3;52039;L;5;0;;11112;11226;5161;3199;;
852;3;52101;L;5;0;;12021;11226;11629;3199;;
852;3;5109;L;7;0;;;11227;1806;600;;
852;3;4529;L;7;0;;;11227;4099;600;;
852;3;50812;L;1;3;6234;;11229;313;19;;
852;3;51389;L;5;0;;996;11249;4259;3198;;
852;3;51428;L;5;0;;1514;11249;5049;3198;;
852;3;50762;L;1;3;5803;;11257;7676;4;;
852;3;51021;L;1;3;7409;;11261;12386;22;;
852;3;51191;L;1;3;8419;;11263;11269;10;;
852;3;51188;L;1;3;8417;;11264;11270;10;;
852;3;51474;L;5;0;;2213;11267;2876;3187;;
852;3;50048;L;1;3;1402;;11270;7888;10;;
852;3;50863;L;1;3;6537;;11272;5035;19;;
852;3;51595;L;5;0;;3539;11273;2810;3187;;
852;3;51415;L;5;0;;1320;11274;2156;3192;;
852;3;51616;L;5;0;;3792;11274;5227;3190;;
852;3;51520;L;5;0;;2757;11286;4008;3197;;
852;3;3216;L;1;3;1133;;11294;9425;15;;
852;3;51945;L;5;0;;9815;11298;3345;3199;;
852;3;50402;L;1;3;4121;;11302;1243;17;;
852;3;50533;L;1;3;4501;;11306;11308;298;;
852;3;6238;L;1;4;46325;;11319;11320;142;;
852;3;50264;L;1;3;3316;;11332;5414;11;;
852;3;50233;L;1;3;3218;;11337;11716;18;;
852;3;6122;L;6;1;;11343;11339;11400;445;;
852;3;50309;L;1;3;3631;;11340;11456;17;;
852;3;50300;L;1;3;3612;;11342;11048;2;;
852;3;6125;L;6;1;;11346;11345;2650;2203;;
852;3;50312;L;1;3;3634;;11348;1293;17;;
852;3;50496;L;1;3;4628;;11355;8028;18;;
852;3;50263;L;1;3;3315;;11359;9492;2;;
852;3;50271;L;1;2;34;;11361;2856;18;;
852;3;50236;L;1;3;3222;;11362;5323;18;;
852;3;50315;L;1;3;3637;;11364;11340;2;;
852;3;50545;L;1;3;4514;;11390;2054;18;;
852;3;50546;L;1;3;4515;;6714;11368;18;;
852;3;6232;L;1;4;36314;;11395;11394;2;;
852;3;50310;L;1;3;3632;;11396;11457;17;;
852;3;50297;L;1;3;3608;;11402;3801;7;;
852;3;50299;L;1;3;3611;;5192;10797;7;;
852;3;50273;L;1;3;3402;;11408;5069;18;;
852;3;50246;L;1;3;3234;;11420;11414;18;;
852;3;50403;L;1;3;4122;;11422;1434;17;;
852;3;50234;L;1;3;3219;;11424;5328;18;;
852;3;6229;L;1;4;36309;;11429;11430;2639;;
852;3;6119;L;6;1;;11432;11430;11395;2639;;
852;3;50359;L;1;3;3826;;11438;4569;17;;
852;3;50542;L;1;3;4511;;11444;5335;2;;
852;3;50279;L;1;2;35;;11449;2281;2;;
852;3;50281;L;1;3;3502;;11455;3551;2;;
852;3;51085;L;1;3;7543;;11469;9109;22;;
852;3;50307;L;1;3;3621;;11474;11037;7;;
852;3;3454;L;1;3;3838;;11477;11479;7;;
852;3;50026;L;1;3;1118;;11482;11483;13;;
852;3;51222;L;1;3;8453;;11488;11489;20;;
852;3;50643;L;1;3;5116;;11496;7600;19;;
852;3;52080;L;5;0;;11703;11512;7833;23;;
852;3;6584;L;7;0;;;11524;1772;194;;
852;3;6588;L;7;0;;;11524;1787;194;;
852;3;5983;L;7;0;;;11525;2509;35;;
852;3;5985;L;7;0;;;11525;8382;35;;
852;3;5161;L;7;0;;;11529;1806;206;;
852;3;4583;L;7;0;;;11529;5480;941;;
852;3;5195;L;7;0;;;11531;1806;75;;
852;3;4617;L;7;0;;;11531;5480;75;;
852;3;51081;L;1;3;7539;;11535;2154;22;;
852;3;51446;L;5;0;;1863;11541;8642;3188;;
852;3;51814;L;5;0;;7838;11541;8642;3188;;
852;3;5809;L;7;0;;;11547;5480;325;;
852;3;5245;L;7;0;;;11547;5481;325;;
852;3;5251;L;7;0;;;11547;7143;1845;;
852;3;5811;L;7;0;;;11547;8235;1902;;
852;3;4671;L;7;0;;;11547;11548;1845;;
852;3;6822;L;7;0;;;11548;2193;2134;;
852;3;5813;L;7;0;;;11548;11547;1845;;
852;3;6310;L;7;0;;;11552;1806;1957;;
852;3;6314;L;7;0;;;11552;11555;1957;;
852;3;6026;L;1;4;37606;;6368;107;1957;;
852;3;6312;L;7;0;;;11555;11552;1957;;
852;3;52123;L;5;0;;12253;11559;646;3196;;
852;3;51544;L;5;0;;2969;11559;10674;3196;;
852;3;52087;L;5;0;;11774;11560;861;3178;;
852;3;51560;L;5;0;;3069;11560;11773;3178;;
852;3;4763;L;7;0;;;11561;1806;149;;
852;3;5853;L;7;0;;;11561;1806;149;;
852;3;4195;L;7;0;;;11561;3719;70;;
852;3;4575;L;7;0;;;11561;5480;149;;
852;3;4145;L;7;0;;;11563;1772;149;;
852;3;4711;L;7;0;;;11563;1787;149;;
852;3;50553;L;1;2;46;;6464;7965;2;;
852;3;50570;L;1;3;4629;;11579;7829;18;;
852;3;51461;L;5;0;;2009;11583;12469;3178;;
852;3;50538;L;1;3;4505;;11594;11595;337;;
852;3;51749;L;5;0;;5232;11599;10063;3198;;
852;3;51806;L;5;0;;7785;11599;10063;3198;;
852;3;50502;L;1;3;4426;;11603;7740;2;;
852;3;50497;L;1;3;4421;;11604;3881;2;;
852;3;50926;L;1;3;6836;;11610;1341;22;;
852;3;50401;L;1;3;4120;;11622;10440;17;;
852;3;50411;L;1;3;4131;;11632;5079;1130;;
852;3;50994;L;1;3;7355;;11635;1620;2;;
852;3;4783;L;7;0;;;11642;1806;34;;
852;3;4213;L;7;0;;;11642;3719;34;;
852;3;51815;L;5;0;;7845;11661;3509;23;;
852;3;51108;L;1;3;8113;;11669;10471;2;;
852;3;50605;L;1;3;4912;;11674;8377;17;;
852;3;50615;L;1;3;4925;;11678;8768;17;;
852;3;50296;L;1;3;3607;;11680;4699;7;;
852;3;50336;L;1;3;3722;;11680;7899;493;;
852;3;5021;L;7;0;;;11681;1806;559;;
852;3;4443;L;7;0;;;11681;9851;559;;
852;3;51792;L;5;0;;7621;11684;3280;3186;;
852;3;51605;L;5;0;;3657;11684;5204;3186;;
852;3;51275;L;1;3;8624;;11690;3937;2;;
852;3;51436;L;5;0;;1708;11692;9379;3193;;
852;3;51074;L;1;3;7531;;11701;9508;22;;
852;3;4859;L;7;0;;;11702;1806;3191;;
852;3;4283;L;7;0;;;11702;11961;3191;;
852;3;51813;L;5;0;;7833;11703;1431;3180;;
852;3;4193;L;7;0;;;11704;1772;3180;;
852;3;4759;L;7;0;;;11704;1787;3180;;
852;3;51426;L;5;0;;1489;11705;11808;3189;;
852;3;50463;L;1;3;4251;;11711;7906;6;;
852;3;51632;L;5;0;;3940;11714;12057;3192;;
852;3;51905;L;5;0;;9451;11714;12057;3192;;
852;3;52133;L;5;0;;12507;11714;12057;3192;;
852;3;51967;L;5;0;;10183;11714;12173;3192;;
852;3;50213;L;1;3;3121;;11720;4177;2;;
852;3;51071;L;1;3;7527;;11729;9100;22;;
852;3;50521;L;1;3;4446;;11733;2823;2;;
852;3;4509;L;7;0;;;11734;4099;42;;
852;3;50708;L;1;3;5433;;11738;9879;8;;
852;3;6676;L;7;0;;;11745;1806;166;;
852;3;6674;L;7;0;;;11745;8412;166;;
852;3;5017;L;7;0;;;11746;1806;185;;
852;3;4439;L;7;0;;;11746;9851;185;;
852;3;51448;L;5;0;;1902;11748;1528;23;;
852;3;51672;L;5;0;;4268;11748;1560;23;;
852;3;51923;L;5;0;;9676;11748;3401;3194;;
852;3;51730;L;5;0;;5071;11748;3657;23;;
852;3;51765;L;5;0;;5392;11748;4250;3194;;
852;3;51866;L;5;0;;8646;11748;4268;3184;;
852;3;51388;L;5;0;;995;11748;7715;3194;;
852;3;51598;L;5;0;;3602;11748;9676;3194;;
852;3;51844;L;5;0;;8295;11748;10879;3194;;
852;3;51963;L;5;0;;10114;11748;11849;3195;;
852;3;51986;L;5;0;;10369;11748;11849;3195;;
852;3;52084;L;5;0;;11753;11749;11751;23;;
852;3;51545;L;5;0;;2976;11752;11750;23;;
852;3;51957;L;5;0;;10020;11757;4288;3190;;
852;3;50614;L;1;3;4924;;11762;7853;17;;
852;3;51218;L;1;3;8448;;11764;11973;20;;
852;3;51500;L;5;0;;2458;11772;2817;3179;;
852;3;50739;L;1;3;5617;;11778;9308;27;;
852;3;5925;L;7;0;;;11785;1772;3191;;
852;3;5927;L;7;0;;;11785;1787;3191;;
852;3;5417;L;7;0;;;11785;2523;64;;
852;3;6632;L;7;0;;;11785;2525;64;;
852;3;5419;L;7;0;;;11785;3283;112;;
852;3;5427;L;7;0;;;11785;5229;709;;
852;3;5425;L;7;0;;;11785;9675;50;;
852;3;5421;L;7;0;;;11785;10903;355;;
852;3;5423;L;7;0;;;11785;11788;50;;
852;3;6182;L;1;4;12303;;11785;11792;50;;
852;3;4851;L;7;0;;;11788;5623;50;;
852;3;4275;L;7;0;;;11788;11785;50;;
852;3;50039;L;1;2;12;;11789;10893;15;;
852;3;6077;L;6;1;;11820;11792;11015;15;;
852;3;50063;L;1;3;2104;;11795;3292;15;;
852;3;50065;L;1;3;2106;;11797;12072;2;;
852;3;4281;L;7;0;;;11801;34;50;;
852;3;4857;L;7;0;;;11801;5623;50;;
852;3;51773;L;5;0;;5443;11808;1356;23;;
852;3;51502;L;5;0;;2461;11808;1877;3189;;
852;3;51820;L;5;0;;7902;11808;5301;3180;;
852;3;51783;L;1;2;;5595;11808;5687;3180;;
852;3;51479;L;5;0;;2242;11808;8645;3189;;
852;3;52110;L;5;0;;12171;11808;9556;3189;;
852;3;51458;L;5;0;;1976;11808;10678;3189;;
852;3;50058;L;1;2;2;;11810;7700;2;;
852;3;52088;L;5;0;;11809;11811;11812;3189;;
852;3;50064;L;1;3;2105;;11817;3162;15;;
852;3;50200;L;1;3;3106;;11819;4227;2;;
852;3;51197;L;1;3;8426;;11831;4625;2;;
852;3;51402;L;5;0;;1283;11832;3678;23;;
852;3;50390;L;1;3;4116;;11834;8947;17;;
852;3;50347;L;1;3;3805;;11838;11839;7;;
852;3;50775;L;1;3;5821;;11842;10070;4;;
852;3;50777;L;1;3;5823;;11843;12399;4;;
852;3;50820;L;1;3;6311;;11847;11848;2;;
852;3;51961;L;5;0;;10094;11849;7636;23;;
852;3;51107;L;1;3;8111;;11852;712;9;;
852;3;5165;L;7;0;;;11853;1806;1468;;
852;3;4587;L;7;0;;;11853;5480;1468;;
852;3;51966;L;5;0;;10142;11863;5282;23;;
852;3;51219;L;1;3;8449;;11868;11866;20;;
852;3;50583;L;1;3;4806;;11877;5477;11;;
852;3;50599;L;1;3;4905;;11878;8814;2;;
852;3;50584;L;1;3;4807;;11878;9476;11;;
852;3;50043;L;1;3;1303;;11883;8283;10;;
852;3;50091;L;1;3;2137;;11890;4321;14;;
852;3;50313;L;1;3;3635;;11914;11045;17;;
852;3;51567;L;5;0;;3171;11925;2891;3188;;
852;3;51158;L;1;2;83;;11927;3433;2;;
852;3;51179;L;1;3;8408;;9178;9628;2;;
852;3;51181;L;1;3;84102;;11930;3181;21;;
852;3;51490;L;5;0;;2371;11931;4263;3188;;
852;3;51453;L;5;0;;1933;11931;11908;23;;
852;3;6358;L;7;0;;;11933;9631;79;;
852;3;6360;L;7;0;;;11933;10612;79;;
852;3;51144;L;1;3;8213;;11932;10458;2;;
852;3;51146;L;1;3;8215;;11942;3597;528;;
852;3;51145;L;1;3;8214;;11943;3521;21;;
852;3;50491;L;1;3;4416;;11953;7823;8;;
852;3;3378;L;1;3;44152;;11955;7727;67;;
852;3;4953;L;7;0;;;11961;1806;179;;
852;3;6660;L;7;0;;;11961;8112;314;;
852;3;50398;L;1;3;4117;;11964;7849;17;;
852;3;50870;L;1;3;6545;;11969;9331;27;;
852;3;51299;L;1;3;8643;;11971;9951;20;;
852;3;51208;L;1;3;8437;;11976;4316;20;;
852;3;51051;L;1;3;7454;;11990;3687;20;;
852;3;51292;L;1;3;8635;;11994;12010;20;;
852;3;51406;L;5;0;;1287;11995;10672;3187;;
852;3;51394;L;5;0;;1230;11996;10774;3191;;
852;3;51010;L;1;3;7441;;12002;3736;20;;
852;3;4125;L;7;0;;;12008;7446;1831;;
852;3;4695;L;7;0;;;12008;10939;1831;;
852;3;52109;L;5;0;;12164;12015;8116;23;;
852;3;51933;L;5;0;;9725;12015;10886;23;;
852;3;4169;L;7;0;;;12017;1772;91;;
852;3;4735;L;7;0;;;12017;1787;91;;
852;3;50554;L;1;3;4602;;12018;758;15;;
852;3;52083;L;5;0;;11748;12024;4345;23;;
852;3;50128;L;1;3;2420;;12028;2431;12;;
852;3;51582;L;5;0;;3349;12029;2056;23;;
852;3;5169;L;7;0;;;12042;1806;302;;
852;3;4591;L;7;0;;;12042;5480;302;;
852;3;4123;L;7;0;;;12052;7446;404;;
852;3;4693;L;7;0;;;12052;10939;1939;;
852;3;51215;L;1;3;8445;;12052;12054;20;;
852;3;51977;L;5;0;;10343;12057;108;2;;
852;3;52055;L;5;0;;11274;12057;1320;3192;;
852;3;51411;L;5;0;;1317;12057;1819;3192;;
852;3;51397;L;5;0;;1280;12057;10048;3192;;
852;3;51449;L;5;0;;1918;12062;9619;3178;;
852;3;50069;L;1;3;2111;;12073;3698;2;;
852;3;51410;L;5;0;;1309;12077;995;23;;
852;3;50917;L;1;3;6816;;12089;8636;16;;
852;3;50459;L;1;3;4241;;12090;3254;36;;
852;3;51244;L;1;3;8516;;12092;931;10;;
852;3;50951;L;1;3;7302;;12134;2182;21;;
852;3;50967;L;1;3;7319;;12135;1098;21;;
852;3;50985;L;1;3;7342;;12140;12374;2;;
852;3;50959;L;1;3;7311;;12141;12148;21;;
852;3;50945;L;1;3;7217;;12097;1079;21;;
852;3;51134;L;1;2;82;;12094;3433;2;;
852;3;3269;L;1;2;830;;12100;4600;37;;
852;3;50950;L;1;2;77;;12102;1097;21;;
852;3;51183;L;1;3;8412;;12111;4615;2;;
852;3;50954;L;1;3;7306;;12113;668;57;;
852;3;51173;L;1;3;8401;;12114;1024;21;;
852;3;50957;L;1;3;7308;;12114;12147;21;;
852;3;51174;L;1;3;8402;;12118;9183;21;;
852;3;50970;L;1;3;7324;;12118;10319;21;;
852;3;51159;L;1;3;8403;;12122;9186;21;;
852;3;51185;L;1;3;8414;;12123;4690;21;;
852;3;50972;L;1;3;7326;;12123;12110;21;;
852;3;51182;L;1;3;8411;;12127;10807;2;;
852;3;6128;L;6;1;;12167;12163;7828;18;;
852;3;6235;L;1;4;46149;;12166;12163;18;;
852;3;51269;L;1;3;8609;;12169;12170;517;;
852;3;51412;L;5;0;;1318;12173;3217;3192;;
852;3;51572;L;5;0;;3240;12173;3217;3192;;
852;3;50749;L;1;3;5707;;12179;11706;4;;
852;3;3417;L;1;3;5705;;12180;12182;563;;
852;3;51365;L;5;0;;745;12183;3716;23;;
852;3;52033;L;5;0;;10993;12183;10184;3187;;
852;3;51727;L;5;0;;5050;12199;8513;3196;;
852;3;6074;L;6;1;;12209;12204;8481;15;;
852;3;6179;L;1;4;11321;;12204;12203;985;;
852;3;51046;L;1;3;7448;;12218;12217;20;;
852;3;50400;L;1;3;4119;;12222;9175;17;;
852;3;51273;L;1;3;8621;;12224;4087;10;;
852;3;51281;L;1;3;8619;;12224;3956;10;;
852;3;50338;L;1;3;3724;;12232;8684;7;;
852;3;51518;L;5;0;;2743;12238;10680;3197;;
852;3;51763;L;5;0;;5360;12251;3350;3185;;
852;3;52131;L;5;0;;12472;12252;5161;3199;;
852;3;52011;L;5;0;;10766;12252;7960;23;;
852;3;51565;L;5;0;;3121;12253;10774;3191;;
852;3;51767;L;5;0;;5403;12271;1928;3177;;
852;3;50108;L;1;3;2306;;12273;9086;2;;
852;3;50160;L;1;3;2605;;12276;8222;7;;
852;3;50106;L;1;3;2304;;12282;12274;14;;
852;3;5441;L;7;0;;;11961;963;385;;
852;3;5461;L;7;0;;;11961;1722;475;;
852;3;5917;L;7;0;;;11961;1772;105;;
852;3;5955;L;7;0;;;8411;1772;166;;
852;3;5919;L;7;0;;;11961;1787;3191;;
852;3;5941;L;7;0;;;8411;1787;166;;
852;3;5453;L;7;0;;;11961;2592;425;;
852;3;5991;L;7;0;;;8411;2974;91;;
852;3;5473;L;7;0;;;11961;3107;193;;
852;3;5443;L;7;0;;;11961;3156;508;;
852;3;5481;L;7;0;;;11961;3229;369;;
852;3;4293;L;7;0;;;11961;3287;60;;
852;3;5493;L;7;0;;;11961;3327;596;;
852;3;5459;L;7;0;;;11961;3406;611;;
852;3;5455;L;7;0;;;11961;3408;940;;
852;3;5497;L;7;0;;;11961;3567;97;;
852;3;5499;L;7;0;;;11961;3575;97;;
852;3;5457;L;7;0;;;11961;3607;611;;
852;3;5449;L;7;0;;;11961;3694;395;;
852;3;5487;L;7;0;;;11961;3759;2538;;
852;3;5451;L;7;0;;;11961;3924;395;;
852;3;5433;L;7;0;;;11961;3965;314;;
852;3;5483;L;7;0;;;11961;4002;1208;;
852;3;5437;L;7;0;;;11961;4138;314;;
852;3;5469;L;7;0;;;11961;4309;407;;
852;3;5501;L;7;0;;;11961;4331;753;;
852;3;5517;L;7;0;;;11961;4362;713;;
852;3;5445;L;7;0;;;11961;4663;74;;
852;3;5467;L;7;0;;;11961;4786;1741;;
852;3;5439;L;7;0;;;11961;4789;385;;
852;3;5895;L;7;0;;;11961;5623;60;;
852;3;5519;L;7;0;;;11961;7846;1141;;
852;3;5485;L;7;0;;;11961;7973;1224;;
852;3;5477;L;7;0;;;11961;7996;100;;
852;3;5479;L;7;0;;;11961;8009;1263;;
852;3;5475;L;7;0;;;11961;8019;1205;;
852;3;5903;L;7;0;;;11961;8080;236;;
852;3;5435;L;7;0;;;11961;8111;314;;
852;3;5513;L;7;0;;;11961;8140;1469;;
852;3;3585;L;7;0;;;8411;8152;91;;
852;3;5465;L;7;0;;;11961;8345;876;;
852;3;5463;L;7;0;;;11961;8346;475;;
852;3;5505;L;7;0;;;11961;8769;29;;
852;3;5511;L;7;0;;;11961;8771;29;;
852;3;5509;L;7;0;;;11961;8776;157;;
852;3;5503;L;7;0;;;11961;8781;29;;
852;3;5507;L;7;0;;;11961;8799;29;;
852;3;5515;L;7;0;;;11961;8886;584;;
852;3;5491;L;7;0;;;11961;9491;192;;
852;3;5489;L;7;0;;;11961;9504;192;;
852;3;5471;L;7;0;;;11961;9773;407;;
852;3;5495;L;7;0;;;11961;9799;97;;
852;3;5447;L;7;0;;;11961;9947;74;;
852;3;5431;L;7;0;;;11961;10859;3191;;
852;3;5429;L;7;0;;;11961;11702;3191;;
852;3;6288;L;7;0;;;12288;598;33;;
852;3;6298;L;7;0;;;12288;10919;33;;
852;3;6292;L;7;0;;;12288;10926;33;;
852;3;50397;L;1;3;4115;;12289;11966;17;;
852;3;51975;L;5;0;;10310;12291;4585;3179;;
852;3;50991;L;1;3;7352;;12304;12385;22;;
852;3;50998;L;1;3;7361;;12307;11998;2;;
852;3;51039;L;1;3;7428;;12313;12327;38;;
852;3;51018;L;1;3;7406;;12313;12329;38;;
852;3;51360;L;5;0;;733;12315;647;3195;;
852;3;51637;L;5;0;;3964;12315;647;3195;;
852;3;51889;L;5;0;;9168;12315;3678;23;;
852;3;51020;L;1;3;7408;;12317;12316;38;;
852;3;51013;L;1;3;7401;;12320;12278;22;;
852;3;51015;L;1;3;7403;;12322;1335;38;;
852;3;3309;L;1;2;762;;12323;12324;38;;
852;3;51017;L;1;3;7405;;12328;9543;22;;
852;3;51016;L;1;3;7404;;12329;807;2;;
852;3;51025;L;1;3;7413;;12337;10899;2;;
852;3;51024;L;1;3;7412;;12338;9095;2;;
852;3;51065;L;1;3;7521;;12345;12344;22;;
852;3;5231;L;7;0;;;12346;1806;483;;
852;3;4653;L;7;0;;;12346;5480;483;;
852;3;51063;L;1;3;7511;;12350;8393;22;;
852;3;51061;L;1;3;7502;;12353;12349;483;;
852;3;50921;L;1;3;6831;;12354;9999;22;;
852;3;5233;L;7;0;;;12356;1806;483;;
852;3;4655;L;7;0;;;12356;5480;483;;
852;3;6306;L;7;0;;;12364;8201;456;;
852;3;6372;L;7;0;;;12364;9758;456;;
852;3;51023;L;1;3;7411;;12366;8991;2;;
852;3;51067;L;1;3;7523;;12371;12370;3054;;
852;3;51069;L;1;3;7525;;12372;4754;22;;
852;3;50992;L;1;3;7353;;12382;11635;22;;
852;3;50981;L;1;3;7336;;12393;12384;22;;
852;3;51014;L;1;3;7402;;12401;3232;22;;
852;3;51064;L;1;3;7512;;12406;12405;22;;
852;3;50997;L;1;3;7359;;12408;2117;2;;
852;3;51076;L;1;3;7534;;12378;10759;22;;
852;3;3409;L;1;3;6501;;12412;10996;16;;
852;3;50932;L;1;3;7102;;12413;10451;2524;;
852;3;5199;L;7;0;;;12414;1806;1133;;
852;3;4621;L;7;0;;;12414;5480;1133;;
852;3;51114;L;1;3;8123;;12416;12418;9;;
852;3;50960;L;1;3;7312;;12423;8556;21;;
852;3;6226;L;1;4;38308;;12441;12442;1539;;
852;3;6113;L;6;1;;12445;12442;11650;2;;
852;3;3200;L;1;4;38108;;12444;2312;95;;
852;3;51626;L;5;0;;3909;12449;4267;3178;;
852;3;50855;L;1;3;6523;;12454;12453;16;;
852;3;51160;L;1;3;8301;;12462;9215;21;;
852;3;51147;L;1;3;8216;;12463;8176;2;;
852;3;50867;L;1;3;6542;;12466;7693;4;;
852;3;51538;L;5;0;;2892;12470;9619;3178;;
852;3;50859;L;1;3;6533;;12474;12475;19;;
852;3;51931;L;5;0;;9723;12478;9966;3193;;
852;3;50460;L;1;3;4242;;12479;7982;6;;
852;3;50443;L;1;3;4219;;12482;3520;2;;
852;3;50002;L;1;3;1101;;12484;12485;1142;;
852;3;3214;L;1;2;102;;12486;9430;15;;
852;3;50012;L;1;3;1105;;12487;999;2;;
852;3;4773;L;7;0;;;12490;1806;327;;
852;3;4203;L;7;0;;;12490;3719;327;;
852;3;50201;L;1;3;3107;;12494;10771;15;;
852;3;50413;L;1;3;4133;;12499;3073;17;;
852;3;4129;L;7;0;;;12502;7446;2333;;
852;3;4699;L;7;0;;;12502;10939;2333;;
852;3;51417;L;5;0;;1343;12513;7;2;;
852;3;51764;L;5;0;;5379;12513;8532;23;;
852;3;51519;L;5;0;;2749;12517;10774;3191;;
852;3;50703;L;1;3;5427;;12520;12523;8;;
852;3;51761;L;5;0;;5355;12530;1821;23;;
852;3;51419;L;5;0;;1392;12530;4073;3188;;
852;3;6865;L;7;0;;;6039;8412;177;;
852;3;6578;L;7;0;;;8051;6450;438;;
852;3;6580;L;7;0;;;6450;8051;438;;
852;3;6582;L;7;0;;;6039;8051;438;;
852;3;6616;L;7;0;;;11550;7107;1845;;
852;3;6650;L;7;0;;;11550;11548;1845;;
852;3;6652;L;7;0;;;11548;11550;1845;;
852;3;6654;L;7;0;;;4458;5395;1692;;
852;3;6658;L;7;0;;;7107;11550;1845;;
852;3;6756;L;7;0;;;4458;1366;1692;;
852;3;6784;L;7;0;;;1366;4458;1692;;
852;3;6786;L;7;0;;;3285;5395;370;;
852;3;6790;L;7;0;;;5395;4458;1692;;
852;3;6792;L;7;0;;;3285;1366;370;;
852;3;6794;L;7;0;;;1366;3285;370;;
852;3;6835;L;7;0;;;2118;5395;736;;
852;3;6837;L;7;0;;;5395;3285;370;;
852;3;6839;L;7;0;;;2118;1366;736;;
852;3;6841;L;7;0;;;1366;2118;736;;
852;3;6843;L;7;0;;;1901;1806;47;;
852;3;6845;L;7;0;;;5395;2118;736;;
852;3;6847;L;7;0;;;1901;8412;47;;
852;3;6849;L;7;0;;;8412;1901;47;;
852;3;6851;L;7;0;;;2332;6039;177;;
852;3;6853;L;7;0;;;1806;1901;47;;
852;3;6855;L;7;0;;;2332;6450;177;;
852;3;6857;L;7;0;;;6450;2332;177;;
852;3;6859;L;7;0;;;8412;6039;177;;
852;3;6861;L;7;0;;;6039;2332;177;;
852;3;6863;L;7;0;;;8051;6039;438;;
852;3;6867;L;1;2;132;;5104;5113;86;;
852;3;6896;L;1;2;404;;6450;11739;166;;
852;3;6897;L;1;3;3123;;4499;9420;15;;
852;3;6899;L;1;2;406;;6450;592;108;;
852;3;6922;L;1;2;351;;6039;11446;7;;
852;3;6928;L;1;1;M76;;7231;2958;2;;
852;3;6943;L;1;3;3124;;6576;3396;15;;
852;3;6944;L;1;2;493;;1053;8741;17;;
852;3;6946;L;1;3;2502;;7998;8001;100;;
852;3;6949;L;1;2;251;;3107;6019;12;;
852;3;6954;L;1;3;1502;;5938;2347;602;;
852;3;6958;L;1;3;6625;;4399;4398;16;;
852;3;6962;L;1;3;70830;;8385;7107;43;;
852;3;6965;L;7;0;;;6039;3112;193;;
852;3;6967;L;7;0;;;3112;2608;193;;
852;3;6969;L;7;0;;;2608;3112;193;;
852;3;6971;L;7;0;;;3112;6039;193;;
852;3;6973;L;7;0;;;6039;7719;669;;
852;3;6975;L;7;0;;;7719;2608;669;;
852;3;6977;L;7;0;;;2608;7719;669;;
852;3;6979;L;7;0;;;7719;6039;669;;
852;3;6981;L;7;0;;;11961;2608;407;;
852;3;6983;L;7;0;;;1806;2608;407;;
