CID;TABCD;LCD;CLASS;TCD;STCD;JUNCTIONNUMBER;RNID;N1ID;N2ID;POL_LCD;OTH_LCD;SEG_LCD;ROA_LCD;INPOS;INNEG;OUTPOS;OUTNEG;PRESENTPOS;PRESENTNEG;DIVERSIONPOS;DIVERSIONNEG;XCOORD;YCOORD;INTERRUPTSROAD;URBAN;JNID
852;3;4840;P;4;0;;;5967;;28;;;4839;;;;;;;;;+01774614;+4771025;;0;
852;3;23811;P;1;12;;;3494;;962;;;50612;1;1;1;1;1;1;;;+02244370;+4792610;;0;
852;3;23812;P;1;12;;;3496;;962;;;50612;1;1;1;1;1;1;;;+02244180;+4792230;;0;
852;3;23813;P;1;12;;;8336;;230;;;50612;1;1;1;1;1;1;;;+02238670;+4786230;;0;
852;3;23814;P;1;12;;;8335;;230;;;50612;1;1;1;1;1;1;;;+02238670;+4785880;;0;
852;3;23815;P;1;12;;;2819;;864;;;50612;1;1;1;1;1;1;;;+02236200;+4781490;;0;
852;3;23755;P;1;12;;;3495;;962;;;50603;1;1;1;1;1;1;;;+02242880;+4793830;;0;
852;3;23756;P;1;12;;;11623;;612;;;50603;1;1;1;1;1;1;;;+02244280;+4796020;;0;
852;3;23757;P;1;11;;;11622;;612;;;50603;1;1;1;1;1;1;;;+02245390;+4797150;;0;
852;3;23758;P;1;12;;;2864;;184;;;50603;1;1;1;1;1;1;;;+02250400;+4798150;;0;
852;3;23759;P;1;8;;;7851;;184;;;50603;1;1;1;1;1;1;;;+02251720;+4798490;;0;
852;3;23760;P;1;12;;;9347;;1708;;;50603;1;1;1;1;1;1;;;+02256460;+4799660;;0;
852;3;23761;P;1;12;;;9346;;1708;;;50603;1;1;1;1;1;1;;;+02256840;+4799850;;0;
852;3;23762;P;1;12;;;7749;;2628;;;50603;1;1;1;1;1;1;;;+02260370;+4800100;;0;
852;3;23763;P;1;12;;;3073;;2192;;;50603;1;1;1;1;1;1;;;+02267480;+4802360;;0;
852;3;23764;P;1;8;;;5079;;1130;;;50603;1;1;1;1;1;1;;;+02271690;+4805072;;0;
852;3;23765;P;1;12;;;10247;;1848;;;50603;1;1;1;1;1;1;;;+02276000;+4806140;;0;
852;3;23766;P;1;12;;;3497;;1395;;;50603;1;1;1;1;1;1;;;+02280300;+4808940;;0;
852;3;23767;P;1;11;;;11313;;1395;;;50603;1;1;1;1;1;1;;;+02282120;+4809250;;0;
852;3;23768;P;3;15;;;11312;;1395;;;50603;1;1;1;1;1;1;;;+02282843;+4809222;;0;
852;3;6515;P;3;14;;;7686;;1395;;;50603;1;1;1;1;1;1;;;+02283447;+4809326;;0;
852;3;27450;P;1;12;;;3503;;28;;;51169;1;1;1;1;1;1;;;+01763200;+4765410;;0;
852;3;27451;P;1;8;;;3500;;339;;;51169;1;1;1;1;1;1;;;+01763710;+4761440;;0;
852;3;27452;P;1;12;;;3501;;339;;;51169;1;1;1;1;1;1;;;+01762540;+4760880;;0;
852;3;27453;P;1;12;;;3499;;339;;;51169;1;1;1;1;1;1;;;+01761130;+4760040;;0;
852;3;26637;P;1;11;;;3505;;1795;;;51040;1;1;1;1;1;1;;;+01683410;+4698300;;0;
852;3;26638;P;1;12;;;9411;;2679;;;51040;1;1;1;1;1;1;;;+01678630;+4698080;;0;
852;3;26639;P;1;12;;;807;;2623;;;51040;1;1;1;1;1;1;;;+01678690;+4696450;;0;
852;3;26640;P;1;12;;;3257;;1704;;;51040;1;1;1;1;1;1;;;+01674450;+4698670;;0;
852;3;23223;P;1;12;;;3513;;53;;;50508;1;1;1;1;1;1;;;+02125000;+4663730;;0;
852;3;23224;P;1;12;;;4733;;516;;;50508;1;1;1;1;1;1;;;+02112190;+4661050;;0;
852;3;23225;P;1;12;;;1385;;516;;;50508;1;1;1;1;1;1;;;+02111580;+4661010;;0;
852;3;23226;P;1;11;;;1383;;271;;;50508;1;1;1;1;1;1;;;+02097980;+4659990;;0;
852;3;23227;P;1;12;;;1970;;1038;;;50508;1;1;1;1;1;1;;;+02087990;+4659890;;0;
852;3;23228;P;1;12;;;2201;;268;;;50508;1;1;1;1;1;1;;;+02083350;+4663490;;0;
852;3;22980;P;1;11;;;3520;;53;;;50471;1;1;1;1;1;1;;;+02126410;+4664080;;0;
852;3;22981;P;1;9;;;3518;;53;;;50471;1;1;1;1;1;1;;;+02125770;+4663360;;0;
852;3;22982;P;1;12;;;2682;;53;;;50471;1;1;1;1;1;1;;;+02126150;+4662650;;0;
852;3;22983;P;1;12;;;4730;;345;;;50471;1;1;1;1;1;1;;;+02118700;+4655120;;0;
852;3;22984;P;1;12;;;4731;;345;;;50471;1;1;1;1;1;1;;;+02118360;+4654920;;0;
852;3;22985;P;1;12;;;8381;;372;;;50471;1;1;1;1;1;1;;;+02103230;+4649710;;0;
852;3;22986;P;1;11;;;7892;;556;;;50471;1;1;1;1;1;1;;;+02098640;+4644310;;0;
852;3;22987;P;1;9;;;7995;;223;;;50471;1;1;1;1;1;1;;;+02089890;+4640260;;0;
852;3;22988;P;1;8;;;7984;;240;;;50471;1;1;1;1;1;1;;;+02081840;+4632204;;0;
852;3;22989;P;1;12;;;7986;;240;;;50471;1;1;1;1;1;1;;;+02081640;+4632080;;0;
852;3;22990;P;1;12;;;7985;;240;;;50471;1;1;1;1;1;1;;;+02081180;+4632000;;0;
852;3;22991;P;1;12;;;9469;;1068;;;50471;1;1;1;1;1;1;;;+02075200;+4632140;;0;
852;3;22992;P;1;9;;;9468;;1068;;;50471;1;1;1;1;1;1;;;+02073620;+4632140;;0;
852;3;22993;P;1;12;;;1973;;457;;;50471;1;1;1;1;1;1;;;+02072970;+4624940;;0;
852;3;22994;P;1;11;;;1974;;457;;;50471;1;1;1;1;1;1;;;+02072260;+4624390;;0;
852;3;22995;P;1;12;;;1975;;457;;;50471;1;1;1;1;1;1;;;+02070560;+4623510;;0;
852;3;22996;P;1;3;;;6583;;451;;;50471;1;1;1;1;1;1;;;+02061615;+4622883;;0;
852;3;22997;P;1;9;;;7723;;67;;;50471;1;1;1;1;1;1;;;+02052030;+4621660;;0;
852;3;22476;P;1;12;;;3523;;773;;;50388;1;1;1;1;1;1;;;+02209150;+4814170;;0;
852;3;22477;P;1;12;;;8817;;320;;;50388;1;1;1;1;1;1;;;+02218580;+4806630;;0;
852;3;22478;P;1;12;;;8818;;320;;;50388;1;1;1;1;1;1;;;+02218680;+4806630;;0;
852;3;22479;P;1;12;;;8819;;320;;;50388;1;1;1;1;1;1;;;+02220310;+4806010;;0;
852;3;22480;P;1;11;;;8787;;1193;;;50388;1;1;1;1;1;1;;;+02221290;+4805890;;0;
852;3;22481;P;1;12;;;8830;;1500;;;50388;1;1;1;1;1;1;;;+02226310;+4802430;;0;
852;3;22482;P;1;12;;;8829;;1500;;;50388;1;1;1;1;1;1;;;+02226410;+4802440;;0;
852;3;22483;P;1;9;;;9225;;1622;;;50388;1;1;1;1;1;1;;;+02225050;+4798610;;0;
852;3;22484;P;1;12;;;4187;;1173;;;50388;1;1;1;1;1;1;;;+02225260;+4797110;;0;
852;3;22869;P;1;12;;;3524;;342;;;50458;1;1;1;1;1;1;;;+02121890;+4672500;;0;
852;3;22870;P;1;12;;;3254;;36;;;50458;1;1;1;1;1;1;;;+02117540;+4670890;;0;
852;3;22871;P;1;12;;;1386;;36;;;50458;1;1;1;1;1;1;;;+02117340;+4670800;;0;
852;3;22872;P;1;12;;;12090;;36;;;50458;1;1;1;1;1;1;;;+02117100;+4670700;;0;
852;3;22873;P;1;9;;;1374;;36;;;50458;1;1;1;1;1;1;;;+02112520;+4669150;;0;
852;3;22874;P;1;12;;;1378;;36;;;50458;1;1;1;1;1;1;;;+02110650;+4668200;;0;
852;3;29483;P;1;12;;3383;3539;;3187;;;51588;1;1;1;1;1;1;;;+01902614;+4746326;;0;
852;3;29484;P;1;12;;3383;2810;;3187;;;51588;1;1;1;1;1;1;;;+01902353;+4746487;;0;
852;3;28584;P;1;11;;737;3540;;3188;;;51362;1;1;1;1;1;1;;;+01899525;+4750911;;0;
852;3;28585;P;1;12;;737;4263;;3188;;;51362;1;1;1;1;1;1;;;+01899965;+4751010;;0;
852;3;28586;P;1;11;;737;5359;;3188;;;51362;1;1;1;1;1;1;;;+01900156;+4751132;;0;
852;3;26792;P;1;11;;;3543;;1212;;;51077;1;1;1;1;1;1;;;+01691870;+4664940;;0;
852;3;26793;P;1;12;;;10144;;994;;;51077;1;1;1;1;1;1;;;+01685060;+4666610;;0;
852;3;4402;P;4;0;;;6428;;56;;;4401;;;;;;;;;+02147262;+4766107;;0;
852;3;4980;P;4;0;;;6429;;56;;;4979;;;;;;;;;+02147660;+4765986;;0;
852;3;21827;P;1;11;;;3549;;56;;;50286;1;1;1;1;1;1;;;+02150800;+4767580;;0;
852;3;21828;P;1;12;;;3552;;56;;;50286;1;1;1;1;1;1;;;+02151400;+4767550;;0;
852;3;21829;P;1;11;;;3564;;129;;;50286;1;1;1;1;1;1;;;+02165110;+4768260;;0;
852;3;21832;P;1;12;;;3552;;56;;;50288;1;1;1;1;1;1;;;+02151400;+4767550;;0;
852;3;21833;P;1;11;;;3593;;129;;;50288;1;1;1;1;1;1;;;+02157440;+4772090;;0;
852;3;21834;P;1;12;;;11676;;121;;;50288;1;1;1;1;1;1;;;+02168220;+4779570;;0;
852;3;21721;P;1;13;;;3554;;71;;;50267;1;1;1;1;1;1;;;+02142280;+4746770;;0;
852;3;21722;P;1;11;;;3113;;24;;;50267;1;1;1;1;1;1;;;+02144660;+4756240;;0;
852;3;21723;P;1;11;;;11333;;24;;;50267;1;1;1;1;1;1;;;+02145580;+4757680;;0;
852;3;21724;P;1;12;;;3550;;56;;;50267;1;1;1;1;1;1;;;+02150060;+4766320;;0;
852;3;21819;P;1;12;;;3557;;172;;;50283;1;1;1;1;1;1;;;+02149520;+4781770;;0;
852;3;21820;P;1;11;;;3558;;172;;;50283;1;1;1;1;1;1;;;+02149960;+4781650;;0;
852;3;21821;P;1;12;;;11677;;121;;;50283;1;1;1;1;1;1;;;+02168330;+4779870;;0;
852;3;23727;P;1;11;;;3564;;129;;;50596;1;1;1;1;1;1;;;+02165110;+4768260;;0;
852;3;23728;P;1;12;;;3563;;129;;;50596;1;1;1;1;1;1;;;+02166850;+4768190;;0;
852;3;6491;P;1;8;;;3578;253;155;;;50596;1;1;1;1;1;1;;;+02174822;+4761445;;0;
852;3;23729;P;1;12;;;3581;;155;;;50596;1;1;1;1;1;1;;;+02175459;+4760082;;0;
852;3;21824;P;1;12;;;3566;;56;;;50285;1;1;1;1;1;1;;;+02150970;+4774570;;0;
852;3;21825;P;1;11;;;3593;;129;;;50285;1;1;1;1;1;1;;;+02157440;+4772090;;0;
852;3;21826;P;1;11;;;3565;;129;;;50285;1;1;1;1;1;1;;;+02165390;+4768850;;0;
852;3;4930;P;4;0;;;6126;;97;;;4929;;;;;;;;;+02141624;+4788331;;0;
852;3;4356;P;4;0;;;6127;;97;;;4355;;;;;;;;;+02141257;+4788147;;0;
852;3;21710;P;1;12;;;3571;;97;;;50265;1;1;1;1;1;1;;;+02144050;+4785110;;0;
852;3;21711;P;1;11;;;11047;;172;;;50265;1;1;1;1;1;1;;;+02150170;+4786490;;0;
852;3;21712;P;1;12;;;4330;;753;;;50265;1;1;1;1;1;1;;;+02158330;+4788410;;0;
852;3;3471;P;1;8;;;150;;29;;;50265;1;1;1;1;1;1;;;+02164654;+4791770;;0;
852;3;21713;P;1;12;;;9837;;29;;;50265;1;1;1;1;1;1;;;+02165770;+4792330;;0;
852;3;21714;P;1;12;;;739;;29;;;50265;1;1;1;1;1;1;;;+02167530;+4792990;;0;
852;3;21715;P;1;12;;;8782;;29;;;50265;1;1;1;1;1;1;;;+02171220;+4793730;;0;
852;3;21716;P;1;12;;;8783;;29;;;50265;1;1;1;1;1;1;;;+02170420;+4795640;;0;
852;3;4398;P;4;0;;;6432;;56;;;4397;;;;;;;;;+02139008;+4772687;;0;
852;3;4976;P;4;0;;;6433;;56;;;4975;;;;;;;;;+02139409;+4772773;;0;
852;3;4932;P;4;0;;;6130;;97;;;4931;;;;;;;;;+02145312;+4788857;;0;
852;3;4358;P;4;0;;;6131;;97;;;4357;;;;;;;;;+02145595;+4788901;;0;
852;3;6489;P;1;8;;;3580;253;155;;;6488;1;1;1;1;1;1;;;+02172226;+4758570;;0;
852;3;23593;P;1;12;;;3581;;155;;;6488;1;1;1;1;1;1;;;+02175459;+4760082;;0;
852;3;23594;P;1;12;;;3582;;155;;;6488;1;1;1;1;1;1;;;+02175636;+4760088;;0;
852;3;23595;P;1;12;;;3583;;155;;;6488;1;1;1;1;1;1;;;+02175970;+4760100;;0;
852;3;6490;P;1;12;;;3579;253;155;;;6488;1;1;1;1;1;1;;;+02178966;+4762655;;0;
852;3;23693;P;1;12;;;3591;;479;;;50592;1;1;1;1;1;1;;;+02147590;+4739120;;0;
852;3;6427;P;1;3;;;6387;;177;;;50592;1;1;1;1;1;1;;;+02152773;+4736986;;0;
852;3;23694;P;1;9;;;2328;;177;;;50592;1;1;1;1;1;1;;;+02157170;+4735370;;0;
852;3;22354;P;1;12;;;3592;;479;;;50373;1;1;1;1;1;1;;;+02147150;+4738950;;0;
852;3;22355;P;1;9;;;3589;;71;;;50373;1;1;1;1;1;1;;;+02141310;+4741140;;0;
852;3;22356;P;1;12;;;3588;;71;;;50373;1;1;1;1;1;1;;;+02140110;+4742740;;0;
852;3;22357;P;1;11;;;3585;;71;;;50373;1;1;1;1;1;1;;;+02138600;+4744110;;0;
852;3;4890;P;4;0;;;6134;;611;;;4889;;;;;;;;;+01991846;+4772931;;0;
852;3;4316;P;4;0;;;6135;;611;;;4315;;;;;;;;;+01992079;+4772924;;0;
852;3;20400;P;1;12;;;3609;;533;;;50052;1;1;1;1;1;1;;;+01733210;+4789120;;0;
852;3;20401;P;1;12;;;2534;;911;;;50052;1;1;1;1;1;1;;;+01728790;+4796610;;0;
852;3;4158;P;4;0;;;5703;;72;;;4157;;;;;;;;;+01901597;+4738255;;0;
852;3;4724;P;4;0;;;5704;;72;;;4723;;;;;;;;;+01901805;+4738237;;0;
852;3;22004;P;1;8;;;6327;;1445;;;50319;1;1;1;1;1;1;;;+02098040;+4825288;;0;
852;3;22005;P;1;12;;;3615;;848;;;50319;1;1;1;1;1;1;;;+02099100;+4824850;;0;
852;3;22006;P;1;12;;;7899;;2445;;;50319;1;1;1;1;1;1;;;+02104630;+4824070;;0;
852;3;22007;P;1;9;;;583;;420;;;50319;1;1;1;1;1;1;;;+02118240;+4827010;;0;
852;3;22008;P;1;12;;;581;;420;;;50319;1;1;1;1;1;1;;;+02118350;+4827030;;0;
852;3;21116;P;1;8;;;6327;;1445;;;50176;1;1;1;1;1;1;;;+02098040;+4825288;;0;
852;3;21117;P;1;12;;;3058;;1757;;;50176;1;1;1;1;1;1;;;+02102910;+4836210;;0;
852;3;21118;P;1;12;;;585;;1757;;;50176;1;1;1;1;1;1;;;+02102820;+4836750;;0;
852;3;21119;P;1;12;;;3142;;3046;;;50176;1;1;1;1;1;1;;;+02102330;+4840220;;0;
852;3;21120;P;1;12;;;2049;;2917;;;50176;1;1;1;1;1;1;;;+02101650;+4843270;;0;
852;3;21121;P;1;12;;;3146;;2917;;;50176;1;1;1;1;1;1;;;+02100130;+4845620;;0;
852;3;21122;P;1;12;;;5287;;2122;;;50176;1;1;1;1;1;1;;;+02098690;+4847000;;0;
852;3;21123;P;1;12;;;1870;;2694;;;50176;1;1;1;1;1;1;;;+02100580;+4847770;;0;
852;3;21124;P;1;12;;;4366;;3084;;;50176;1;1;1;1;1;1;;;+02101080;+4849420;;0;
852;3;21125;P;3;14;;;1869;;2694;;;50176;1;1;1;1;1;1;;;+02106900;+4852270;;0;
852;3;31018;P;1;11;;10518;3621;;3194;;;51990;1;1;1;1;1;1;;;+01919843;+4743020;;0;
852;3;31019;P;1;11;;10518;3377;;3194;;;51990;1;1;1;1;1;1;;;+01919563;+4743124;;0;
852;3;4820;P;4;0;;;5840;;3161;;;4819;;;;;;;;;+01732870;+4778917;;0;
852;3;4250;P;4;0;;;5841;;3161;;;4249;;;;;;;;;+01732659;+4779060;;0;
852;3;25261;P;1;12;;;3631;;1452;;;50804;1;1;1;1;1;1;;;+01869930;+4700080;;0;
852;3;25262;P;1;12;;;8463;;1321;;;50804;1;1;1;1;1;1;;;+01865990;+4697240;;0;
852;3;25263;P;1;12;;;8464;;120;;;50804;1;1;1;1;1;1;;;+01869860;+4693500;;0;
852;3;25342;P;1;12;;;3637;;1566;;;50825;1;1;1;1;1;1;;;+01861890;+4639970;;0;
852;3;25343;P;1;12;;;10558;;1408;;;50825;1;1;1;1;1;1;;;+01860230;+4645270;;0;
852;3;25344;P;1;12;;;5084;;1015;;;50825;1;1;1;1;1;1;;;+01858770;+4650850;;0;
852;3;25345;P;1;12;;;5083;;1015;;;50825;1;1;1;1;1;1;;;+01859040;+4651030;;0;
852;3;25346;P;1;12;;;4304;;1015;;;50825;1;1;1;1;1;1;;;+01859190;+4656180;;0;
852;3;25347;P;1;12;;;10028;;1443;;;50825;1;1;1;1;1;1;;;+01860810;+4661740;;0;
852;3;25348;P;1;12;;;9453;;1443;;;50825;1;1;1;1;1;1;;;+01860590;+4662880;;0;
852;3;25349;P;1;12;;;9131;;903;;;50825;1;1;1;1;1;1;;;+01858351;+4670597;;0;
852;3;25350;P;1;13;;;10112;;324;;;50825;1;1;1;1;1;1;;;+01855500;+4675110;;0;
852;3;25351;P;1;11;;;10111;;324;;;50825;1;1;1;1;1;1;;;+01854300;+4675740;;0;
852;3;4780;P;4;0;;;5844;;34;;;4779;;;;;;;;;+01846471;+4757559;;0;
852;3;4210;P;4;0;;;5845;;34;;;4209;;;;;;;;;+01845931;+4757655;;0;
852;3;24717;P;1;9;;;3648;;447;;;50756;1;1;1;1;1;1;;;+01823290;+4586420;;0;
852;3;24718;P;1;12;;;3652;;447;;;50756;1;1;1;1;1;1;;;+01823320;+4585430;;0;
852;3;24719;P;1;12;;;3651;;447;;;50756;1;1;1;1;1;1;;;+01823710;+4584760;;0;
852;3;24720;P;1;12;;;3650;;447;;;50756;1;1;1;1;1;1;;;+01823460;+4584640;;0;
852;3;24721;P;1;9;;;3647;;447;;;50756;1;1;1;1;1;1;;;+01822810;+4583680;;0;
852;3;24746;P;1;12;;;3650;;447;;;50759;1;1;1;1;1;1;;;+01823460;+4584640;;0;
852;3;24747;P;1;9;;;3649;;447;;;50759;1;1;1;1;1;1;;;+01822180;+4584460;;0;
852;3;24748;P;1;12;;;4045;;2826;;;50759;1;1;1;1;1;1;;;+01820620;+4584100;;0;
852;3;24749;P;1;12;;;2464;;2728;;;50759;1;1;1;1;1;1;;;+01813460;+4583750;;0;
852;3;24750;P;1;12;;;4632;;2055;;;50759;1;1;1;1;1;1;;;+01810110;+4582450;;0;
852;3;24751;P;1;12;;;4630;;2055;;;50759;1;1;1;1;1;1;;;+01809770;+4582700;;0;
852;3;24752;P;1;12;;;4631;;2055;;;50759;1;1;1;1;1;1;;;+01809560;+4582890;;0;
852;3;24753;P;1;12;;;2475;;2055;;;50759;1;1;1;1;1;1;;;+01808830;+4583510;;0;
852;3;24754;P;1;12;;;5203;;2879;;;50759;1;1;1;1;1;1;;;+01806400;+4584200;;0;
852;3;24755;P;1;11;;;9957;;2780;;;50759;1;1;1;1;1;1;;;+01804090;+4584380;;0;
852;3;24756;P;1;12;;;11841;;824;;;50759;1;1;1;1;1;1;;;+01798400;+4585940;;0;
852;3;24757;P;1;12;;;11842;;824;;;50759;1;1;1;1;1;1;;;+01798240;+4586010;;0;
852;3;24758;P;1;12;;;11843;;824;;;50759;1;1;1;1;1;1;;;+01797860;+4586120;;0;
852;3;24759;P;1;12;;;8320;;2908;;;50759;1;1;1;1;1;1;;;+01794600;+4587600;;0;
852;3;24760;P;1;12;;;1481;;1765;;;50759;1;1;1;1;1;1;;;+01793340;+4588040;;0;
852;3;24761;P;1;12;;;1981;;1765;;;50759;1;1;1;1;1;1;;;+01790860;+4588170;;0;
852;3;24762;P;1;12;;;10072;;463;;;50759;1;1;1;1;1;1;;;+01785820;+4587430;;0;
852;3;24763;P;1;12;;;10070;;463;;;50759;1;1;1;1;1;1;;;+01784570;+4587200;;0;
852;3;24764;P;1;12;;;10069;;463;;;50759;1;1;1;1;1;1;;;+01784430;+4587380;;0;
852;3;24765;P;1;12;;;2466;;2108;;;50759;1;1;1;1;1;1;;;+01776420;+4588460;;0;
852;3;24766;P;1;12;;;2467;;2108;;;50759;1;1;1;1;1;1;;;+01775280;+4588670;;0;
852;3;24767;P;1;12;;;2943;;2108;;;50759;1;1;1;1;1;1;;;+01775200;+4588710;;0;
852;3;24768;P;1;12;;;4745;;2108;;;50759;1;1;1;1;1;1;;;+01774570;+4589800;;0;
852;3;24769;P;1;12;;;5400;;2007;;;50759;1;1;1;1;1;1;;;+01769060;+4589650;;0;
852;3;24770;P;1;12;;;9551;;2620;;;50759;1;1;1;1;1;1;;;+01764620;+4593100;;0;
852;3;24771;P;1;12;;;4485;;2540;;;50759;1;1;1;1;1;1;;;+01762030;+4595350;;0;
852;3;24772;P;1;12;;;2469;;2540;;;50759;1;1;1;1;1;1;;;+01760380;+4595410;;0;
852;3;24773;P;1;12;;;2482;;2540;;;50759;1;1;1;1;1;1;;;+01758850;+4596010;;0;
852;3;24774;P;1;12;;;2258;;1423;;;50759;1;1;1;1;1;1;;;+01758900;+4597930;;0;
852;3;29434;P;1;8;;3280;3657;;3186;;;51575;1;1;1;1;1;1;;;+01914551;+4748342;;0;
852;3;29435;P;1;8;;3280;7621;;3186;;;51575;1;1;1;1;1;1;;;+01914750;+4748472;;0;
852;3;29436;P;1;11;;3280;7636;;3186;;;51575;1;1;1;1;1;1;;;+01915188;+4748767;;0;
852;3;29437;P;1;12;;3280;4214;;3186;;;51575;1;1;1;1;1;1;;;+01915528;+4748999;;0;
852;3;30476;P;1;11;;8439;3678;;3185;;;51846;1;1;1;1;1;1;;;+01911404;+4745517;;0;
852;3;30477;P;1;12;;8439;11617;;3196;;;51846;1;1;1;1;1;1;;;+01911491;+4745397;;0;
852;3;30478;P;1;11;;8439;8442;;3196;;;51846;1;1;1;1;1;1;;;+01911646;+4745325;;0;
852;3;30479;P;1;3;;8439;6726;;3195;;;51846;1;1;1;1;1;1;;;+01914402;+4743599;;0;
852;3;30480;P;1;12;;8439;10766;;3196;;;51846;1;1;1;1;1;1;;;+01915842;+4742497;;0;
852;3;30481;P;1;11;;8439;3970;;3199;;;51846;1;1;1;1;1;1;;;+01917240;+4741403;;0;
852;3;30482;P;1;11;;8439;2458;;3194;;;51846;1;1;1;1;1;1;;;+01918609;+4740388;;0;
852;3;30483;P;1;13;;8439;3367;1807;3194;;;51846;1;1;1;1;1;1;;;+01920272;+4739141;;0;
852;3;29464;P;1;11;;3350;3678;;3185;;;51583;1;1;1;1;1;1;;;+01909878;+4744504;;0;
852;3;29465;P;1;11;;3350;10349;;3185;;;51583;1;1;1;1;1;1;;;+01909583;+4744544;;0;
852;3;29466;P;1;11;;3350;4024;;3185;;;51583;1;1;1;1;1;1;;;+01909087;+4745417;;0;
852;3;29467;P;1;11;;3350;3777;;3185;;;51583;1;1;1;1;1;1;;;+01908471;+4746226;;0;
852;3;29468;P;1;11;;3350;5360;;3185;;;51583;1;1;1;1;1;1;;;+01907955;+4746818;;0;
852;3;29469;P;1;11;;3350;5160;;3185;;;51583;1;1;1;1;1;1;;;+01908087;+4746906;;0;
852;3;30951;P;1;11;;10292;3678;;3185;;;51970;1;1;1;1;1;1;;;+01909329;+4744213;;0;
852;3;30952;P;1;12;;10292;10349;;3185;;;51970;1;1;1;1;1;1;;;+01909302;+4744359;;0;
852;3;30953;P;1;12;;10292;4024;;3185;;;51970;1;1;1;1;1;1;;;+01908681;+4745485;;0;
852;3;30954;P;1;12;;10292;3777;;3185;;;51970;1;1;1;1;1;1;;;+01908159;+4746120;;0;
852;3;30955;P;1;11;;10292;5360;;3185;;;51970;1;1;1;1;1;1;;;+01907698;+4746679;;0;
852;3;30956;P;1;11;;10292;7800;;3185;;;51970;1;1;1;1;1;1;;;+01907574;+4746833;;0;
852;3;30957;P;1;12;;10292;9708;;3185;;;51970;1;1;1;1;1;1;;;+01907475;+4746926;;0;
852;3;30958;P;1;12;;10292;3613;;3185;;;51970;1;1;1;1;1;1;;;+01907005;+4747507;;0;
852;3;30959;P;1;11;;10292;1694;;3185;;;51970;1;1;1;1;1;1;;;+01906809;+4747899;;0;
852;3;30960;P;1;11;;10292;9398;9377;3185;;;51970;1;1;1;1;1;1;;;+01906732;+4748056;;0;
852;3;30484;P;1;12;;8441;3678;;3185;;;51847;1;1;1;1;1;1;;;+01911183;+4745369;;0;
852;3;30485;P;1;11;;8441;11617;;3196;;;51847;1;1;1;1;1;1;;;+01911434;+4745360;;0;
852;3;29290;P;1;11;;2966;3678;;3185;;;51540;1;1;1;1;1;1;;;+01912698;+4746380;;0;
852;3;29291;P;1;11;;2966;11748;;3185;;;51540;1;1;1;1;1;1;;;+01912530;+4746571;;0;
852;3;30365;P;1;11;;7873;3678;;3185;;;51817;1;1;1;1;1;1;;;+01912698;+4746380;;0;
852;3;30366;P;1;12;;7873;11748;;3195;;;51817;1;1;1;1;1;1;;;+01912795;+4746480;;0;
852;3;29631;P;1;12;;3893;3679;;3197;;;51623;1;1;1;1;1;1;;;+01909571;+4741520;;0;
852;3;29632;P;1;12;;3893;3600;;3197;;;51623;1;1;1;1;1;1;;;+01909996;+4740778;;0;
852;3;29633;P;1;12;;3893;5378;;3197;;;51623;1;1;1;1;1;1;;;+01910306;+4740128;;0;
852;3;29634;P;3;17;;3893;10291;;3197;;;51623;1;1;1;1;1;1;;;+01910640;+4739785;;0;
852;3;29635;P;1;12;;3893;2248;;3197;;;51623;1;1;1;1;1;1;;;+01910727;+4739445;;0;
852;3;29636;P;1;8;;3893;10680;;3197;;;51623;1;1;1;1;1;1;;;+01910616;+4739171;;0;
852;3;29637;P;1;11;;3893;4766;;3197;;;51623;1;1;1;1;1;1;;;+01910311;+4738792;;0;
852;3;29965;P;1;8;;4695;3679;;3197;;;51709;1;1;1;1;1;1;;;+01909343;+4741588;;0;
852;3;29966;P;1;13;;4695;10534;;3197;;;51709;1;1;1;1;1;1;;;+01908884;+4742225;;0;
852;3;6331;P;4;0;;;48;;159;;;6330;;;;;;;;;+01967268;+4787498;;0;
852;3;6355;P;4;0;;;52;;246;;;6354;;;;;;;;;+01966503;+4773251;;0;
852;3;6347;P;4;0;;;56;;74;;;6346;;;;;;;;;+01966463;+4769472;;0;
852;3;6339;P;4;0;;;60;;159;;;6338;;;;;;;;;+01968446;+4792184;;0;
852;3;6323;P;4;0;;;65;;159;;;6322;;;;;;;;;+01967492;+4789917;;0;
852;3;20453;P;1;8;;;3697;;74;;;50059;1;1;1;1;1;1;;;+01966939;+4766736;;0;
852;3;20454;P;1;12;;;3698;;74;;;50059;1;1;1;1;1;1;;;+01966980;+4767080;;0;
852;3;20455;P;1;9;;;3692;;74;;;50059;1;1;1;1;1;1;;;+01966860;+4767710;;0;
852;3;20456;P;1;3;;;6065;;74;;;50059;1;1;1;1;1;1;;;+01966520;+4768360;;0;
852;3;20457;P;1;15;;;8350;;74;;;50059;1;1;1;1;1;1;;;+01966450;+4769480;;0;
852;3;20458;P;1;12;;;5549;;771;;;50059;1;1;1;1;1;1;;;+01966570;+4772490;;0;
852;3;20459;P;1;15;;;5547;;246;;;50059;1;1;1;1;1;1;;;+01966450;+4773120;;0;
852;3;20460;P;1;8;;;9402;;246;;;50059;1;1;1;1;1;1;;;+01966550;+4776120;;0;
852;3;20461;P;1;8;;;12283;;747;;;50059;1;1;1;1;1;1;;;+01966140;+4777230;;0;
