CID;TABCD;LCD;INT_CID;INT_TABCD;INT_LCD
852;3;27052;852;3;28615
852;3;28615;852;3;27052
852;3;27050;852;3;27102
852;3;27102;852;3;27050
852;3;27040;852;3;27066
852;3;27066;852;3;27040
852;3;27028;852;3;27333
852;3;27333;852;3;27028
852;3;27026;852;3;27337
852;3;27337;852;3;27026
852;3;27025;852;3;27279
852;3;27279;852;3;27025
852;3;27023;852;3;27320
852;3;27320;852;3;27023
852;3;27022;852;3;27194
852;3;27194;852;3;27022
852;3;27021;852;3;27309
852;3;27309;852;3;27021
852;3;27020;852;3;27270
852;3;27270;852;3;27020
852;3;27018;852;3;27133
852;3;27133;852;3;27018
852;3;27015;852;3;27353
852;3;27353;852;3;27015
852;3;27013;852;3;27305
852;3;27305;852;3;27013
852;3;27012;852;3;27142
852;3;27142;852;3;27012
852;3;27011;852;3;27280
852;3;27280;852;3;27011
852;3;27009;852;3;27116
852;3;27116;852;3;27009
852;3;27007;852;3;27269
852;3;27269;852;3;27007
852;3;27004;852;3;27256
852;3;27256;852;3;27004
852;3;26998;852;3;27786
852;3;27786;852;3;26998
852;3;26996;852;3;27787
852;3;27787;852;3;26996
852;3;26995;852;3;27799
852;3;27799;852;3;26995
852;3;26994;852;3;27800
852;3;27800;852;3;26994
852;3;26993;852;3;27809
852;3;27809;852;3;26993
852;3;26992;852;3;27806
852;3;27806;852;3;26992
852;3;26991;852;3;27748
852;3;27748;852;3;26991
852;3;26990;852;3;27749
852;3;27749;852;3;26990
852;3;26987;852;3;27601
852;3;27601;852;3;26987
852;3;26986;852;3;27913
852;3;27913;852;3;26986
852;3;26985;852;3;27521
852;3;27521;852;3;26985
852;3;26983;852;3;27881
852;3;27881;852;3;26983
852;3;26982;852;3;27932
852;3;27932;852;3;26982
852;3;26981;852;3;27608
852;3;27608;852;3;26981
852;3;26980;852;3;27612
852;3;27612;852;3;26980
852;3;26979;852;3;27944
852;3;27944;852;3;26979
852;3;26978;852;3;27614
852;3;27614;852;3;27943
852;3;27943;852;3;26978
852;3;26977;852;3;27965
852;3;27965;852;3;26977
852;3;26974;852;3;28016
852;3;28016;852;3;26974
852;3;26973;852;3;27693
852;3;27693;852;3;26973
852;3;26971;852;3;27699
852;3;27699;852;3;26971
852;3;26970;852;3;28060
852;3;28060;852;3;26970
852;3;26969;852;3;27696
852;3;27696;852;3;26969
852;3;26967;852;3;28062
852;3;28062;852;3;26967
852;3;26963;852;3;27689
852;3;27689;852;3;26963
852;3;26962;852;3;28206
852;3;28206;852;3;26962
852;3;26961;852;3;28073
852;3;28073;852;3;26961
852;3;26957;852;3;27682
852;3;27682;852;3;26957
852;3;26954;852;3;27895
852;3;27895;852;3;26954
852;3;26953;852;3;27677
852;3;27677;852;3;27894
852;3;27894;852;3;26953
852;3;26952;852;3;27893
852;3;27893;852;3;26952
852;3;26951;852;3;28150
852;3;28150;852;3;26951
852;3;26950;852;3;28163
852;3;28163;852;3;26950
852;3;26949;852;3;28125
852;3;28125;852;3;26949
852;3;26948;852;3;28141
852;3;28141;852;3;26948
852;3;26923;852;3;27844
852;3;27844;852;3;26923
852;3;26921;852;3;27953
852;3;27953;852;3;26921
852;3;26920;852;3;27860
852;3;27860;852;3;26920
852;3;26919;852;3;27770
852;3;27770;852;3;26919
852;3;26916;852;3;28058
852;3;28058;852;3;26916
852;3;26915;852;3;28057
852;3;28057;852;3;26915
852;3;26914;852;3;28050
852;3;28050;852;3;26914
852;3;26913;852;3;28040
852;3;28040;852;3;26913
852;3;26912;852;3;27465
852;3;27465;852;3;26912
852;3;26911;852;3;27464
852;3;27464;852;3;26911
852;3;26910;852;3;28010
852;3;28010;852;3;26910
852;3;26909;852;3;28027
852;3;28027;852;3;26909
852;3;26908;852;3;28068
852;3;28068;852;3;26908
852;3;26907;852;3;28101
852;3;28101;852;3;26907
852;3;26905;852;3;27999
852;3;27999;852;3;26905
852;3;26904;852;3;26968
852;3;26968;852;3;26904
852;3;26902;852;3;27690
852;3;27690;852;3;26902
852;3;26899;852;3;28200
852;3;28200;852;3;26899
852;3;26898;852;3;27701
852;3;27701;852;3;26898
852;3;26897;852;3;27496
852;3;27496;852;3;26897
852;3;26894;852;3;27653
852;3;27653;852;3;26894
852;3;26892;852;3;27558
852;3;27558;852;3;26892
852;3;26891;852;3;27728
852;3;27728;852;3;26891
852;3;26890;852;3;27649
852;3;27649;852;3;26890
852;3;26887;852;3;27720
852;3;27720;852;3;26887
852;3;26858;852;3;26863
852;3;26863;852;3;26858
852;3;26855;852;3;26857
852;3;26857;852;3;26855
852;3;26847;852;3;26862
852;3;26862;852;3;26847
852;3;26845;852;3;26854
852;3;26854;852;3;26845
852;3;26844;852;3;26851
852;3;26851;852;3;26844
852;3;26842;852;3;26850
852;3;26850;852;3;26842
852;3;26834;852;3;26839
852;3;26839;852;3;26834
852;3;26828;852;3;26864
852;3;26864;852;3;26828
852;3;26824;852;3;26865
852;3;26865;852;3;26824
852;3;26820;852;3;26827
852;3;26827;852;3;26820
852;3;26819;852;3;26833
852;3;26833;852;3;26819
852;3;26817;852;3;26830
852;3;26830;852;3;26817
852;3;26814;852;3;26861
852;3;26861;852;3;26814
852;3;26812;852;3;26829
852;3;26829;852;3;26812
852;3;26811;852;3;26848
852;3;26848;852;3;26811
852;3;26809;852;3;26837
852;3;26837;852;3;26809
852;3;26807;852;3;26838
852;3;26838;852;3;26807
852;3;26806;852;3;26832
852;3;26832;852;3;26806
852;3;26802;852;3;26849
852;3;26849;852;3;26802
852;3;26797;852;3;26804
852;3;26804;852;3;26797
852;3;26793;852;3;26801
852;3;26801;852;3;26793
852;3;26791;852;3;26800
852;3;26800;852;3;26791
852;3;26784;852;3;26787
852;3;26787;852;3;26784
852;3;26780;852;3;26786
852;3;26786;852;3;26780
852;3;26777;852;3;26788
852;3;26788;852;3;26777
852;3;26774;852;3;26782
852;3;26782;852;3;26774
852;3;26773;852;3;26779
852;3;26779;852;3;26773
852;3;26769;852;3;26867
852;3;26867;852;3;26769
852;3;26765;852;3;26775
852;3;26775;852;3;26765
852;3;26755;852;3;26766
852;3;26766;852;3;26755
852;3;26753;852;3;26762
852;3;26762;852;3;26753
852;3;26749;852;3;26751
852;3;26751;852;3;26749
852;3;26747;852;3;26754
852;3;26754;852;3;26747
852;3;26744;852;3;26761
852;3;26761;852;3;26744
852;3;26741;852;3;26758
852;3;26758;852;3;26741
852;3;26738;852;3;26750
852;3;26750;852;3;26738
852;3;26736;852;3;26748
852;3;26748;852;3;26736
852;3;26730;852;3;26735
852;3;26735;852;3;26730
852;3;26722;852;3;26941
852;3;26941;852;3;26722
852;3;26707;852;3;26712
852;3;26712;852;3;26707
852;3;26706;852;3;26711
852;3;26711;852;3;26706
852;3;26702;852;3;26708
852;3;26708;852;3;26702
852;3;26701;852;3;26704
852;3;26704;852;3;26701
852;3;26695;852;3;26713
852;3;26713;852;3;26714
852;3;26714;852;3;26695
852;3;26694;852;3;26703
852;3;26703;852;3;26694
852;3;26688;852;3;26693
852;3;26693;852;3;26688
852;3;26687;852;3;26719
852;3;26719;852;3;26687
852;3;26686;852;3;26699
852;3;26699;852;3;26686
852;3;26684;852;3;28156
852;3;28156;852;3;26684
852;3;26679;852;3;26681
852;3;26681;852;3;26679
852;3;26665;852;3;26673
852;3;26673;852;3;26665
852;3;26662;852;3;26664
852;3;26664;852;3;26662
852;3;26658;852;3;26660
852;3;26660;852;3;26658
852;3;26657;852;3;26723
852;3;26723;852;3;26657
852;3;26654;852;3;26677
852;3;26677;852;3;26654
852;3;26648;852;3;26721
852;3;26721;852;3;26648
852;3;26638;852;3;26641
852;3;26641;852;3;26638
852;3;26630;852;3;26931
852;3;26931;852;3;26630
852;3;26623;852;3;26667
852;3;26667;852;3;26623
852;3;26622;852;3;26627
852;3;26627;852;3;26622
852;3;26621;852;3;26626
852;3;26626;852;3;26621
852;3;26620;852;3;26624
852;3;26624;852;3;26620
852;3;26617;852;3;26629
852;3;26629;852;3;26617
852;3;26615;852;3;26619
852;3;26619;852;3;26615
852;3;26611;852;3;26932
852;3;26932;852;3;26611
852;3;26609;852;3;26613
852;3;26613;852;3;26609
852;3;26607;852;3;26929
852;3;26929;852;3;26607
852;3;26600;852;3;26669
852;3;26669;852;3;26600
852;3;26599;852;3;26625
852;3;26625;852;3;26599
852;3;26598;852;3;26603
852;3;26603;852;3;26598
852;3;26596;852;3;26612
852;3;26612;852;3;26596
852;3;26595;852;3;26618
852;3;26618;852;3;26595
852;3;26594;852;3;26610
852;3;26610;852;3;26594
852;3;26593;852;3;26930
852;3;26930;852;3;26593
852;3;26592;852;3;26628
852;3;26628;852;3;26592
852;3;26586;852;3;26940
852;3;26940;852;3;26586
852;3;26582;852;3;26585
852;3;26585;852;3;26582
852;3;26580;852;3;26671
852;3;26671;852;3;26685
852;3;26685;852;3;26580
852;3;26579;852;3;26605
852;3;26605;852;3;26579
852;3;26577;852;3;26663
852;3;26663;852;3;26577
852;3;26575;852;3;26659
852;3;26659;852;3;26575
852;3;26574;852;3;26939
852;3;26939;852;3;26574
852;3;26573;852;3;26938
852;3;26938;852;3;26573
852;3;26571;852;3;26581
852;3;26581;852;3;26571
852;3;26560;852;3;26569
852;3;26569;852;3;26560
852;3;26556;852;3;26566
852;3;26566;852;3;26556
852;3;26549;852;3;26635
852;3;26635;852;3;26549
852;3;26548;852;3;26933
852;3;26933;852;3;26548
852;3;26546;852;3;26590
852;3;26590;852;3;26546
852;3;26545;852;3;26588
852;3;26588;852;3;26545
852;3;26539;852;3;26554
852;3;26554;852;3;26539
852;3;26537;852;3;26557
852;3;26557;852;3;26537
852;3;26533;852;3;26639
852;3;26639;852;3;26533
852;3;26532;852;3;26870
852;3;26870;852;3;26532
852;3;26524;852;3;26587
852;3;26587;852;3;26524
852;3;26523;852;3;26552
852;3;26552;852;3;26523
852;3;26521;852;3;26528
852;3;26528;852;3;26521
852;3;26520;852;3;26530
852;3;26530;852;3;26520
852;3;26519;852;3;26529
852;3;26529;852;3;26519
852;3;26518;852;3;26567
852;3;26567;852;3;26518
852;3;26512;852;3;26584
852;3;26584;852;3;26512
852;3;26511;852;3;26568
852;3;26568;852;3;26511
852;3;26505;852;3;26531
852;3;26531;852;3;26505
852;3;26504;852;3;26551
852;3;26551;852;3;26504
852;3;26503;852;3;26534
852;3;26534;852;3;26503
852;3;26484;852;3;26731
852;3;26731;852;3;26484
852;3;26476;852;3;26928
852;3;26928;852;3;26476
852;3;26475;852;3;26606
852;3;26606;852;3;26475
852;3;26473;852;3;26591
852;3;26591;852;3;26826
852;3;26826;852;3;26473
852;3;26472;852;3;26815
852;3;26815;852;3;26472
852;3;26471;852;3;26616
852;3;26616;852;3;26471
852;3;26469;852;3;26856
852;3;26856;852;3;26469
852;3;26468;852;3;26589
852;3;26589;852;3;26468
852;3;26467;852;3;26526
852;3;26526;852;3;26467
852;3;26466;852;3;26853
852;3;26853;852;3;26466
852;3;26465;852;3;26527
852;3;26527;852;3;26465
852;3;26463;852;3;26840
852;3;26840;852;3;26463
852;3;26462;852;3;26561
852;3;26561;852;3;26462
852;3;26460;852;3;26803
852;3;26803;852;3;26460
852;3;26454;852;3;26778
852;3;26778;852;3;26454
852;3;26451;852;3;26768
852;3;26768;852;3;26451
852;3;26449;852;3;26757
852;3;26757;852;3;26449
852;3;26447;852;3;26485
852;3;26485;852;3;26447
852;3;26445;852;3;26733
852;3;26733;852;3;26445
852;3;26441;852;3;26720
852;3;26720;852;3;26441
852;3;26440;852;3;26645
852;3;26645;852;3;26440
852;3;26439;852;3;26643
852;3;26643;852;3;26439
852;3;26438;852;3;26640
852;3;26640;852;3;26438
852;3;26437;852;3;26642
852;3;26642;852;3;26437
852;3;26429;852;3;26435
852;3;26435;852;3;26429
852;3;26425;852;3;26637
852;3;26637;852;3;26425
852;3;26423;852;3;26634
852;3;26634;852;3;26423
852;3;26422;852;3;26631
852;3;26631;852;3;26422
852;3;26420;852;3;26869
852;3;26869;852;3;26420
852;3;26414;852;3;26459
852;3;26459;852;3;26414
852;3;26413;852;3;26789
852;3;26789;852;3;26792
852;3;26792;852;3;26413
852;3;26412;852;3;26785
852;3;26785;852;3;26412
852;3;26411;852;3;26790
852;3;26790;852;3;26411
852;3;26409;852;3;26781
852;3;26781;852;3;26409
852;3;26403;852;3;26868
852;3;26868;852;3;26403
852;3;26393;852;3;26427
852;3;26427;852;3;26393
852;3;26390;852;3;27723
852;3;27723;852;3;26390
852;3;26384;852;3;26387
852;3;26387;852;3;26384
852;3;26380;852;3;26494
852;3;26494;852;3;26380
852;3;26376;852;3;26458
852;3;26458;852;3;26376
852;3;26371;852;3;26492
852;3;26492;852;3;26371
852;3;26369;852;3;26456
852;3;26456;852;3;26369
852;3;26368;852;3;26428
852;3;26428;852;3;26368
852;3;26367;852;3;26396
852;3;26396;852;3;26367
852;3;26366;852;3;26391
852;3;26391;852;3;26366
852;3;26365;852;3;26397
852;3;26397;852;3;26365
852;3;26364;852;3;26400
852;3;26400;852;3;26364
852;3;26361;852;3;26392
852;3;26392;852;3;26361
852;3;26360;852;3;26398
852;3;26398;852;3;26360
852;3;26359;852;3;26385
852;3;26385;852;3;26359
852;3;26354;852;3;26356
852;3;26356;852;3;26354
852;3;26351;852;3;26386
852;3;26386;852;3;26351
852;3;26348;852;3;26381
852;3;26381;852;3;26348
852;3;26344;852;3;26495
852;3;26495;852;3;26344
852;3;26333;852;3;26357
852;3;26357;852;3;26333
852;3;26332;852;3;26355
852;3;26355;852;3;26332
852;3;26331;852;3;26487
852;3;26487;852;3;26331
852;3;26330;852;3;26448
852;3;26448;852;3;26330
852;3;26325;852;3;26444
852;3;26444;852;3;26325
852;3;26312;852;3;26315
852;3;26315;852;3;26312
852;3;26308;852;3;26877
852;3;26877;852;3;26308
852;3;26293;852;3;26883
852;3;26883;852;3;26293
852;3;26292;852;3;26337
852;3;26337;852;3;26292
852;3;26291;852;3;26340
852;3;26340;852;3;26291
852;3;26285;852;3;26288
852;3;26288;852;3;26285
852;3;26284;852;3;26353
852;3;26353;852;3;26284
852;3;26282;852;3;26290
852;3;26290;852;3;26282
852;3;26278;852;3;26327
852;3;26327;852;3;26278
852;3;26274;852;3;27646
852;3;27646;852;3;26274
852;3;26272;852;3;26888
852;3;26888;852;3;26272
852;3;26268;852;3;26297
852;3;26297;852;3;26268
852;3;26265;852;3;26281
852;3;26281;852;3;26265
852;3;26264;852;3;26279
852;3;26279;852;3;26264
852;3;26262;852;3;26286
852;3;26286;852;3;26262
852;3;26259;852;3;26295
852;3;26295;852;3;26259
852;3;26256;852;3;26882
852;3;26882;852;3;26256
852;3;26254;852;3;26382
852;3;26382;852;3;26254
852;3;26251;852;3;26349
852;3;26349;852;3;26251
852;3;26249;852;3;26375
852;3;26375;852;3;26249
852;3;26248;852;3;26399
852;3;26399;852;3;26248
852;3;26246;852;3;26363
852;3;26363;852;3;26246
852;3;26245;852;3;26339
852;3;26339;852;3;26245
852;3;26244;852;3;26358
852;3;26358;852;3;26244
852;3;26243;852;3;26350
852;3;26350;852;3;26243
852;3;26242;852;3;26343
852;3;26343;852;3;26242
852;3;26241;852;3;26267
852;3;26267;852;3;26241
852;3;26234;852;3;26280
852;3;26280;852;3;26234
852;3;26232;852;3;26313
852;3;26313;852;3;26232
852;3;26230;852;3;26260
852;3;26260;852;3;26230
852;3;26228;852;3;26275
852;3;26275;852;3;26228
852;3;26224;852;3;27721
852;3;27721;852;3;26224
852;3;26223;852;3;26226
852;3;26226;852;3;26223
852;3;26220;852;3;26237
852;3;26237;852;3;26220
852;3;26219;852;3;26881
852;3;26881;852;3;26219
852;3;26218;852;3;26221
852;3;26221;852;3;26218
852;3;26214;852;3;26301
852;3;26301;852;3;26214
852;3;26210;852;3;26215
852;3;26215;852;3;26210
852;3;26205;852;3;26879
852;3;26879;852;3;26205
852;3;26204;852;3;26236
852;3;26236;852;3;26204
852;3;26203;852;3;26880
852;3;26880;852;3;26203
852;3;26202;852;3;26209
852;3;26209;852;3;26202
852;3;26190;852;3;26206
852;3;26206;852;3;26190
852;3;26188;852;3;26216
852;3;26216;852;3;26188
852;3;26183;852;3;26319
852;3;26319;852;3;26183
852;3;26182;852;3;26306
852;3;26306;852;3;26182
852;3;26180;852;3;26316
852;3;26316;852;3;26180
852;3;26178;852;3;26189
852;3;26189;852;3;26178
852;3;26172;852;3;26185
852;3;26185;852;3;26172
852;3;26170;852;3;26318
852;3;26318;852;3;26170
852;3;26169;852;3;26324
852;3;26324;852;3;26169
852;3;26166;852;3;26176
852;3;26176;852;3;26166
852;3;26153;852;3;26161
852;3;26161;852;3;26153
852;3;26151;852;3;26159
852;3;26159;852;3;26151
852;3;26146;852;3;26177
852;3;26177;852;3;26146
852;3;26139;852;3;26143
852;3;26143;852;3;26139
852;3;26137;852;3;26298
852;3;26298;852;3;26137
852;3;26123;852;3;26130
852;3;26130;852;3;26123
852;3;26122;852;3;26129
852;3;26129;852;3;26122
852;3;26119;852;3;26136
852;3;26136;852;3;26119
852;3;26116;852;3;26125
852;3;26125;852;3;26116
852;3;26114;852;3;26131
852;3;26131;852;3;26114
852;3;26111;852;3;26121
852;3;26121;852;3;26111
852;3;26110;852;3;26113
852;3;26113;852;3;26110
852;3;26103;852;3;26876
852;3;26876;852;3;26103
852;3;26102;852;3;26307
852;3;26307;852;3;26102
852;3;26100;852;3;26199
852;3;26199;852;3;26100
852;3;26097;852;3;26198
852;3;26198;852;3;26097
852;3;26096;852;3;26320
852;3;26320;852;3;26096
852;3;26095;852;3;26187
852;3;26187;852;3;26195
852;3;26195;852;3;26095
852;3;26091;852;3;26152
852;3;26152;852;3;26091
852;3;26090;852;3;26149
852;3;26149;852;3;26090
852;3;26089;852;3;26150
852;3;26150;852;3;26089
852;3;26088;852;3;26142
852;3;26142;852;3;26088
852;3;26087;852;3;26126
852;3;26126;852;3;26087
852;3;26084;852;3;26104
852;3;26104;852;3;26084
852;3;26079;852;3;26106
852;3;26106;852;3;26079
852;3;26074;852;3;26081
852;3;26081;852;3;26074
852;3;26070;852;3;26075
852;3;26075;852;3;26070
852;3;26068;852;3;26073
852;3;26073;852;3;26068
852;3;26051;852;3;26058
852;3;26058;852;3;26051
852;3;26037;852;3;26053
852;3;26053;852;3;26037
852;3;26034;852;3;26045
852;3;26045;852;3;26034
852;3;26033;852;3;26044
852;3;26044;852;3;26033
852;3;26032;852;3;26063
852;3;26063;852;3;26032
852;3;26031;852;3;26041
852;3;26041;852;3;26031
852;3;26030;852;3;26040
852;3;26040;852;3;26030
852;3;26028;852;3;26047
852;3;26047;852;3;26028
852;3;26027;852;3;26060
852;3;26060;852;3;26027
852;3;26022;852;3;26025
852;3;26025;852;3;26022
852;3;26017;852;3;26035
852;3;26035;852;3;26017
852;3;26016;852;3;26043
852;3;26043;852;3;26016
852;3;26012;852;3;26481
852;3;26481;852;3;26012
852;3;25993;852;3;26061
852;3;26061;852;3;25993
852;3;25991;852;3;26015
852;3;26015;852;3;25991
852;3;25990;852;3;26014
852;3;26014;852;3;25990
852;3;25989;852;3;25992
852;3;25992;852;3;25989
852;3;25988;852;3;26056
852;3;26056;852;3;25988
852;3;25987;852;3;26482
852;3;26482;852;3;25987
852;3;25976;852;3;26872
852;3;26872;852;3;25976
852;3;25974;852;3;26196
852;3;26196;852;3;25974
852;3;25970;852;3;26179
852;3;26179;852;3;25970
852;3;25969;852;3;26321
852;3;26321;852;3;25969
852;3;25967;852;3;26173
852;3;26173;852;3;25967
852;3;25965;852;3;26160
852;3;26160;852;3;25965
852;3;25964;852;3;26127
852;3;26127;852;3;25964
852;3;25962;852;3;26112
852;3;26112;852;3;25962
852;3;25961;852;3;26120
852;3;26120;852;3;25961
852;3;25960;852;3;26003
852;3;26003;852;3;25960
852;3;25958;852;3;25998
852;3;25998;852;3;25958
852;3;25953;852;3;26077
852;3;26077;852;3;25953
852;3;25952;852;3;26069
852;3;26069;852;3;25952
852;3;25951;852;3;26067
852;3;26067;852;3;25951
852;3;25950;852;3;26066
852;3;26066;852;3;25950
852;3;25947;852;3;26013
852;3;26013;852;3;25947
852;3;25945;852;3;25995
852;3;25995;852;3;25945
852;3;25944;852;3;26057
852;3;26057;852;3;25944
852;3;25942;852;3;28516
852;3;28516;852;3;25942
852;3;25939;852;3;26716
852;3;26716;852;3;25939
852;3;25937;852;3;26691
852;3;26691;852;3;25937
852;3;25936;852;3;26692
852;3;26692;852;3;25936
852;3;25935;852;3;26718
852;3;26718;852;3;25935
852;3;25931;852;3;26680
852;3;26680;852;3;25931
852;3;25930;852;3;26682
852;3;26682;852;3;25930
852;3;25927;852;3;28154
852;3;28154;852;3;25927
852;3;25925;852;3;28143
852;3;28143;852;3;25925
852;3;25924;852;3;28196
852;3;28196;852;3;25924
852;3;25923;852;3;26947
852;3;26947;852;3;25923
852;3;25921;852;3;26646
852;3;26646;852;3;25921
852;3;25920;852;3;28137
852;3;28137;852;3;25920
852;3;25919;852;3;28108
852;3;28108;852;3;25919
852;3;25918;852;3;28121
852;3;28121;852;3;25918
852;3;25917;852;3;26431
852;3;26431;852;3;25917
852;3;25915;852;3;26432
852;3;26432;852;3;25915
852;3;25911;852;3;27883
852;3;27883;852;3;25911
852;3;25910;852;3;26362
852;3;26362;852;3;25910
852;3;25908;852;3;27654
852;3;27654;852;3;25908
852;3;25907;852;3;26383
852;3;26383;852;3;25907
852;3;25906;852;3;26352
852;3;26352;852;3;25906
852;3;25905;852;3;27651
852;3;27651;852;3;25905
852;3;25904;852;3;27648
852;3;27648;852;3;25904
852;3;25903;852;3;26889
852;3;26889;852;3;25903
852;3;25902;852;3;27647
852;3;27647;852;3;25902
852;3;25901;852;3;26273
852;3;26273;852;3;25901
852;3;25900;852;3;27722
852;3;27722;852;3;25900
852;3;25899;852;3;26389
852;3;26389;852;3;25899
852;3;25898;852;3;26388
852;3;26388;852;3;25898
852;3;25897;852;3;27385
852;3;27385;852;3;25897
852;3;25895;852;3;26225
852;3;26225;852;3;27550
852;3;27550;852;3;25895
852;3;25889;852;3;27530
852;3;27530;852;3;25889
852;3;25888;852;3;26211
852;3;26211;852;3;25888
852;3;25886;852;3;26212
852;3;26212;852;3;27475
852;3;27475;852;3;25886
852;3;25885;852;3;26132
852;3;26132;852;3;27468
852;3;27468;852;3;25885
852;3;25883;852;3;26117
852;3;26117;852;3;25883
852;3;25880;852;3;27356
